state_fips,state,soc_minor,civ_noninst_pop_employed,civ_noninst_pop_employed_local,civ_noninst_pop_employed_immigrant,civ_noninst_pop_employed_central_america,civ_noninst_pop_employed_south_america,civ_noninst_pop_employed_mexico,count,count_local,count_immigrant,count_central_america,count_south_america,count_mexico,minor_group,title
40,Oklahoma,274,2431,2400,31,0,0,6,129,126,3,0,0,1,27-4000,Media and Communication Equipment Workers
40,Oklahoma,291,63149,57932,5217,24,364,324,2947,2750,197,2,17,13,29-1000,Healthcare Diagnosing or Treating Practitioners
40,Oklahoma,292,35305,33647,1658,47,66,240,1879,1816,63,2,2,13,29-2000,Health Technologists and Technicians
40,Oklahoma,299,946,886,60,0,0,35,45,42,3,0,0,2,29-9000,Other Healthcare Practitioners and Technical Occupations
40,Oklahoma,3111,30122,28374,1748,39,90,536,1931,1856,75,1,3,22,31-1100,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides"
40,Oklahoma,312,2005,2005,0,0,0,0,103,102,1,0,0,1,31-2000,Occupational Therapy and Physical Therapist Assistants and Aides
40,Oklahoma,319,16775,15949,826,0,25,346,787,752,35,0,1,17,31-9000,Other Healthcare Support Occupations
40,Oklahoma,331,3495,3495,0,0,0,0,181,181,0,0,0,0,33-1000,Supervisors of Protective Service Workers
40,Oklahoma,332,4244,4244,0,0,0,0,235,235,0,0,0,0,33-2000,Firefighting and Prevention Workers
40,Oklahoma,333,13265,12894,371,0,0,149,698,681,17,0,0,8,33-3000,Law Enforcement Workers
40,Oklahoma,339,13107,12892,215,25,0,71,764,752,12,1,0,3,33-9000,Other Protective Service Workers
40,Oklahoma,351,10131,8862,1269,325,25,373,537,493,44,6,2,17,35-1000,Supervisors of Food Preparation and Serving Workers
40,Oklahoma,352,41006,32882,8124,1393,74,5112,2414,2129,285,35,5,192,35-2000,Cooks and Food Preparation Workers
40,Oklahoma,353,40763,37257,3506,545,119,1748,2405,2240,165,10,9,73,35-3000,Food and Beverage Serving Workers
40,Oklahoma,359,10026,8580,1446,182,64,868,596,533,63,7,1,38,35-9000,Other Food Preparation and Serving Related Workers
40,Oklahoma,371,4386,3945,441,20,0,350,237,217,20,1,0,15,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers
40,Oklahoma,372,44053,34741,9312,1184,265,6555,2624,2271,353,42,9,253,37-2000,Building Cleaning and Pest Control Workers
40,Oklahoma,373,15088,10998,4090,316,20,3466,921,785,136,5,1,116,37-3000,Grounds Maintenance Workers
40,Oklahoma,391,2010,1923,87,0,0,0,103,99,4,0,0,0,39-1000,Supervisors of Personal Care and Service Workers
40,Oklahoma,392,4142,3877,265,0,0,175,227,214,13,0,0,9,39-2000,Animal Care and Service Workers
40,Oklahoma,393,3620,3495,125,0,0,52,231,222,9,1,0,3,39-3000,Entertainment Attendants and Related Workers
40,Oklahoma,394,632,632,0,0,0,0,41,41,0,0,0,0,39-4000,Funeral Service Workers
40,Oklahoma,395,15106,12001,3105,26,0,175,660,560,100,2,1,9,39-5000,Personal Appearance Workers
40,Oklahoma,396,445,390,55,0,0,0,20,18,2,0,0,0,39-6000,"Baggage Porters, Bellhops, and Concierges"
40,Oklahoma,397,551,485,66,0,0,0,31,29,2,0,0,0,39-7000,Tour and Travel Guides
40,Oklahoma,399,19122,18558,564,0,132,234,1191,1151,40,1,4,14,39-9000,Other Personal Care and Service Workers
40,Oklahoma,411,51133,47784,3349,87,182,921,2471,2361,110,3,3,36,41-1000,Supervisors of Sales Workers
40,Oklahoma,412,78290,73293,4997,170,128,1704,4724,4492,232,9,9,84,41-2000,Retail Sales Workers
40,Oklahoma,413,11960,11592,368,26,127,79,636,617,19,1,4,5,41-3000,"Sales Representatives, Services"
40,Oklahoma,414,14660,14383,277,15,0,215,696,682,14,2,1,5,41-4000,"Sales Representatives, Wholesale and Manufacturing"
40,Oklahoma,419,11867,11372,495,0,33,60,570,551,19,0,1,4,41-9000,Other Sales and Related Workers
40,Oklahoma,431,15088,14598,490,0,63,129,777,762,15,0,3,4,43-1000,Supervisors of Office and Administrative Support Workers
40,Oklahoma,432,660,639,21,0,0,21,53,52,1,0,0,1,43-2000,Communications Equipment Operators
40,Oklahoma,433,31473,30310,1163,45,98,463,1630,1586,44,3,6,14,43-3000,Financial Clerks
40,Oklahoma,434,57287,54607,2680,274,209,1177,2990,2875,115,7,5,54,43-4000,Information and Record Clerks
40,Oklahoma,435,23822,22807,1015,99,0,395,1275,1230,45,3,0,17,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers"
40,Oklahoma,436,37150,35914,1236,128,63,682,2140,2084,56,4,4,26,43-6000,Secretaries and Administrative Assistants
40,Oklahoma,439,29942,28227,1715,172,150,682,1605,1525,80,6,6,22,43-9000,Other Office and Administrative Support Workers
40,Oklahoma,451,555,496,59,0,0,59,35,30,5,0,2,3,45-1000,"Supervisors of Farming, Fishing, and Forestry Workers"
40,Oklahoma,452,10802,8454,2348,360,4,1661,793,662,131,7,1,93,45-2000,Agricultural Workers
40,Oklahoma,453,87,87,0,0,0,0,5,5,0,0,0,0,45-3000,Fishing and Hunting Workers
40,Oklahoma,454,463,423,40,0,0,40,42,40,2,0,0,2,45-4000,"Forest, Conservation, and Logging Workers"
40,Oklahoma,471,12840,11580,1260,168,0,1070,711,663,48,4,0,42,47-1000,Supervisors of Construction and Extraction Workers
40,Oklahoma,472,83573,63831,19742,2110,114,16943,4369,3721,648,56,4,561,47-2000,Construction Trades Workers
40,Oklahoma,473,372,336,36,13,0,23,24,22,2,1,0,1,47-3000,"Helpers, Construction Trades"
40,Oklahoma,474,4654,4419,235,12,0,207,253,238,15,1,0,13,47-4000,Other Construction and Related Workers
40,Oklahoma,475,10410,9112,1298,102,0,1065,697,644,53,2,0,38,47-5000,Extraction Workers
40,Oklahoma,491,4166,4033,133,0,19,84,215,209,6,0,1,4,49-1000,"Supervisors of Installation, Maintenance, and Repair Workers"
40,Oklahoma,492,6783,6604,179,0,5,56,329,318,11,1,1,4,49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers"
40,Oklahoma,493,29295,27405,1890,282,27,1207,1548,1469,79,9,2,49,49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers"
40,Oklahoma,499,26876,25894,982,74,0,436,1527,1478,49,3,0,21,49-9000,"Other Installation, Maintenance, and Repair Occupations"
40,Oklahoma,511,11902,11067,835,0,31,485,686,653,33,0,2,19,51-1000,Supervisors of Production Workers
40,Oklahoma,512,13339,9536,3803,140,13,1729,691,555,136,5,1,55,51-2000,Assemblers and Fabricators
40,Oklahoma,513,7285,5251,2034,222,9,1302,387,321,66,5,1,42,51-3000,Food Processing Workers
40,Oklahoma,514,29545,25016,4529,137,25,2692,1695,1512,183,4,1,123,51-4000,Metal Workers and Plastic Workers
40,Oklahoma,5151,2057,1966,91,0,0,48,97,94,3,0,0,2,51-5100,Printing Workers
40,Oklahoma,516,5474,3903,1571,95,83,1112,301,234,67,3,2,42,51-6000,"Textile, Apparel, and Furnishings Workers"
40,Oklahoma,517,795,751,44,0,0,44,58,55,3,0,0,3,51-7000,Woodworkers
40,Oklahoma,518,4461,4363,98,0,0,49,241,235,6,0,0,2,51-8000,Plant and System Operators
40,Oklahoma,519,37599,33384,4215,179,69,2956,2050,1869,181,8,4,117,51-9000,Other Production Occupations
40,Oklahoma,531,3192,2896,296,0,0,125,148,138,10,0,0,3,53-1000,Supervisors of Transportation and Material Moving Workers
40,Oklahoma,532,2111,2041,70,0,0,0,87,83,4,0,0,0,53-2000,Air Transportation Workers
40,Oklahoma,533,50343,47640,2703,124,46,1517,2858,2760,98,7,3,52,53-3000,Motor Vehicle Operators
40,Oklahoma,534,1286,1264,22,0,0,0,80,79,1,0,0,0,53-4000,Rail Transportation Workers
40,Oklahoma,535,46,46,0,0,0,0,3,3,0,0,0,0,53-5000,Water Transportation Workers
40,Oklahoma,536,2777,2743,34,0,0,12,164,162,2,0,0,1,53-6000,Other Transportation Workers
40,Oklahoma,537,68444,61620,6824,339,75,3872,3854,3580,274,18,5,177,53-7000,Material Moving Workers
41,Oregon,111,25764,23239,2525,54,35,560,1419,1309,110,3,1,16,11-1000,Top Executives
41,Oregon,112,13026,12055,971,19,44,59,759,700,59,1,3,3,11-2000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers"
41,Oregon,113,34724,31320,3404,104,252,487,2019,1853,166,5,11,19,11-3000,Operations Specialties Managers
41,Oregon,119,123386,110223,13163,436,485,3779,7105,6490,615,12,21,137,11-9000,Other Management Occupations
41,Oregon,131,59008,53753,5255,13,248,838,3415,3163,252,2,10,23,13-1000,Business Operations Specialists
41,Oregon,132,34375,31321,3054,0,132,249,1977,1807,170,1,5,13,13-2000,Financial Specialists
41,Oregon,1512,58603,48692,9911,89,277,301,3202,2719,483,4,18,17,15-1200,Computer Occupations
41,Oregon,152,3046,2387,659,0,15,0,177,147,30,0,1,0,15-2000,Mathematical Science Occupations
41,Oregon,171,4029,3871,158,15,0,0,230,220,10,1,1,0,17-1000,"Architects, Surveyors, and Cartographers"
41,Oregon,172,30919,23415,7504,48,183,315,1672,1314,358,3,9,11,17-2000,Engineers
41,Oregon,173,9597,8185,1412,46,47,322,554,495,59,1,2,8,17-3000,"Drafters, Engineering Technicians, and Mapping Technicians"
41,Oregon,191,6029,5069,960,0,46,70,366,325,41,0,4,1,19-1000,Life Scientists
41,Oregon,192,5033,4013,1020,0,13,21,292,240,52,0,1,1,19-2000,Physical Scientists
41,Oregon,193,4324,3981,343,0,40,0,252,230,22,0,2,1,19-3000,Social Scientists and Related Workers
41,Oregon,194,5464,4904,560,0,26,245,344,312,32,0,2,11,19-4000,"Life, Physical, and Social Science Technicians"
41,Oregon,195,591,528,63,0,0,38,32,30,2,0,0,1,19-5000,Occupational Health and Safety Specialists and Technicians
41,Oregon,211,32092,29196,2896,197,389,823,1775,1645,130,5,17,32,21-1000,"Counselors, Social Workers, and Other Community and Social Service Specialists"
41,Oregon,212,6664,6212,452,91,0,88,405,379,26,2,0,5,21-2000,Religious Workers
41,Oregon,231,10928,10257,671,11,66,24,615,585,30,1,3,1,23-1000,"Lawyers, Judges, and Related Workers"
41,Oregon,232,7498,7001,497,0,36,133,431,409,22,0,2,5,23-2000,Legal Support Workers
41,Oregon,251,18578,15455,3123,50,235,80,1139,963,176,2,9,7,25-1000,Postsecondary Teachers
41,Oregon,252,54159,50893,3266,49,378,755,3403,3206,197,2,16,45,25-2000,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers"
41,Oregon,253,11460,10657,803,19,0,136,772,706,66,2,1,7,25-3000,Other Teachers and Instructors
41,Oregon,254,3767,3411,356,0,16,33,244,228,16,0,1,2,25-4000,"Librarians, Curators, and Archivists"
41,Oregon,259,17676,15524,2152,104,190,725,1122,1009,113,3,9,37,25-9000,Other Educational Instruction and Library Occupations
41,Oregon,271,18197,16541,1656,56,20,166,1069,974,95,4,1,10,27-1000,Art and Design Workers
41,Oregon,272,8979,8286,693,39,0,63,619,581,38,2,0,3,27-2000,"Entertainers and Performers, Sports and Related Workers"
41,Oregon,273,13051,11422,1629,64,88,142,795,693,102,5,3,8,27-3000,Media and Communication Workers
41,Oregon,274,4270,4050,220,0,0,22,286,264,22,0,1,4,27-4000,Media and Communication Equipment Workers
41,Oregon,291,75621,68614,7007,60,146,507,4233,3869,364,3,9,20,29-1000,Healthcare Diagnosing or Treating Practitioners
41,Oregon,292,31063,28147,2916,42,80,502,1694,1564,130,4,3,14,29-2000,Health Technologists and Technicians
41,Oregon,299,626,573,53,0,0,0,44,42,2,0,0,0,29-9000,Other Healthcare Practitioners and Technical Occupations
41,Oregon,3111,52259,44168,8091,299,181,1626,2888,2522,366,10,7,70,31-1100,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides"
41,Oregon,312,1463,1440,23,0,0,0,90,88,2,0,0,0,31-2000,Occupational Therapy and Physical Therapist Assistants and Aides
41,Oregon,319,24407,22416,1991,12,0,844,1314,1224,90,1,0,28,31-9000,Other Healthcare Support Occupations
41,Oregon,331,3031,2968,63,0,0,31,206,203,3,0,0,1,33-1000,Supervisors of Protective Service Workers
41,Oregon,332,4966,4579,387,29,0,321,334,320,14,1,0,9,33-2000,Firefighting and Prevention Workers
41,Oregon,333,10868,10589,279,15,0,61,628,604,24,1,0,4,33-3000,Law Enforcement Workers
41,Oregon,339,11638,10990,648,0,34,197,755,713,42,0,2,12,33-9000,Other Protective Service Workers
41,Oregon,351,14668,11408,3260,36,21,1599,707,600,107,1,1,43,35-1000,Supervisors of Food Preparation and Serving Workers
41,Oregon,352,51066,39913,11153,814,122,7255,2738,2349,389,22,7,206,35-2000,Cooks and Food Preparation Workers
41,Oregon,353,44669,39979,4690,217,226,1596,2583,2363,220,2,9,63,35-3000,Food and Beverage Serving Workers
41,Oregon,359,10783,8980,1803,374,86,1025,780,698,82,11,5,39,35-9000,Other Food Preparation and Serving Related Workers
41,Oregon,371,4604,3315,1289,74,0,1017,217,180,37,1,0,25,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers
41,Oregon,372,41162,29994,11168,1049,145,6977,2549,2102,447,35,9,259,37-2000,Building Cleaning and Pest Control Workers
41,Oregon,373,17397,11329,6068,230,0,5406,998,806,192,9,0,164,37-3000,Grounds Maintenance Workers
41,Oregon,391,1103,994,109,0,0,0,68,62,6,0,0,0,39-1000,Supervisors of Personal Care and Service Workers
41,Oregon,392,4275,4137,138,0,43,29,268,259,9,1,1,3,39-2000,Animal Care and Service Workers
41,Oregon,393,3374,3024,350,0,0,19,228,216,12,0,0,2,39-3000,Entertainment Attendants and Related Workers
41,Oregon,394,359,359,0,0,0,0,19,19,0,0,0,0,39-4000,Funeral Service Workers
41,Oregon,395,13051,10342,2709,18,21,211,668,545,123,2,2,10,39-5000,Personal Appearance Workers
41,Oregon,396,706,638,68,0,0,0,30,27,3,0,0,0,39-6000,"Baggage Porters, Bellhops, and Concierges"
41,Oregon,397,722,722,0,0,0,0,76,74,2,1,0,0,39-7000,Tour and Travel Guides
41,Oregon,399,22887,19981,2906,194,205,1116,1641,1499,142,5,8,48,39-9000,Other Personal Care and Service Workers
41,Oregon,411,52972,48579,4393,112,155,1281,2848,2630,218,6,7,62,41-1000,Supervisors of Sales Workers
41,Oregon,412,75131,67697,7434,326,100,2603,4723,4368,355,13,10,91,41-2000,Retail Sales Workers
41,Oregon,413,16693,15693,1000,13,69,180,903,852,51,1,3,6,41-3000,"Sales Representatives, Services"
41,Oregon,414,16247,15528,719,14,14,21,899,859,40,1,1,1,41-4000,"Sales Representatives, Wholesale and Manufacturing"
41,Oregon,419,17168,15920,1248,0,35,242,954,902,52,1,2,8,41-9000,Other Sales and Related Workers
41,Oregon,431,14089,13064,1025,101,48,375,813,760,53,2,3,17,43-1000,Supervisors of Office and Administrative Support Workers
41,Oregon,432,1072,948,124,0,17,0,53,48,5,0,1,0,43-2000,Communications Equipment Operators
41,Oregon,433,30332,28273,2059,95,178,574,1796,1676,120,7,9,28,43-3000,Financial Clerks
41,Oregon,434,69818,65382,4436,137,239,1261,4064,3820,244,7,15,57,43-4000,Information and Record Clerks
41,Oregon,435,26360,23221,3139,23,155,1015,1446,1316,130,2,6,35,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers"
41,Oregon,436,33779,31887,1892,90,133,462,2123,2015,108,5,7,21,43-6000,Secretaries and Administrative Assistants
41,Oregon,439,34019,31570,2449,92,89,603,2109,1985,124,5,5,29,43-9000,Other Office and Administrative Support Workers
41,Oregon,451,2323,1619,704,0,47,641,126,97,29,0,1,27,45-1000,"Supervisors of Farming, Fishing, and Forestry Workers"
41,Oregon,452,24656,9445,15211,838,84,13807,1435,869,566,19,5,512,45-2000,Agricultural Workers
41,Oregon,453,1351,1176,175,0,59,0,111,108,3,0,1,0,45-3000,Fishing and Hunting Workers
41,Oregon,454,4595,3978,617,0,26,565,285,265,20,0,1,17,45-4000,"Forest, Conservation, and Logging Workers"
41,Oregon,471,9234,8266,968,19,25,548,509,467,42,1,1,21,47-1000,Supervisors of Construction and Extraction Workers
41,Oregon,472,73190,59135,14055,987,274,10378,3907,3479,428,26,8,277,47-2000,Construction Trades Workers
41,Oregon,473,203,203,0,0,0,0,16,15,1,0,0,1,47-3000,"Helpers, Construction Trades"
41,Oregon,474,3475,3148,327,0,0,254,241,229,12,0,0,7,47-4000,Other Construction and Related Workers
41,Oregon,475,713,684,29,0,0,15,47,45,2,0,0,1,47-5000,Extraction Workers
41,Oregon,491,2828,2463,365,30,84,60,156,145,11,1,1,2,49-1000,"Supervisors of Installation, Maintenance, and Repair Workers"
41,Oregon,492,4847,4410,437,29,0,56,279,263,16,1,0,3,49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers"
41,Oregon,493,18030,15677,2353,87,12,1420,1023,931,92,4,1,40,49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers"
41,Oregon,499,23256,20661,2595,51,35,1528,1325,1224,101,4,1,52,49-9000,"Other Installation, Maintenance, and Repair Occupations"
41,Oregon,511,10116,8346,1770,16,126,1171,534,472,62,1,3,38,51-1000,Supervisors of Production Workers
41,Oregon,512,12134,8107,4027,126,0,1865,622,461,161,5,0,56,51-2000,Assemblers and Fabricators
41,Oregon,513,10775,7428,3347,142,34,2366,524,412,112,5,2,73,51-3000,Food Processing Workers
41,Oregon,514,16695,13722,2973,138,0,995,905,771,134,3,0,39,51-4000,Metal Workers and Plastic Workers
41,Oregon,5151,2524,2180,344,0,0,240,141,126,15,0,0,8,51-5100,Printing Workers
41,Oregon,516,5825,3461,2364,370,0,1091,313,209,104,9,0,44,51-6000,"Textile, Apparel, and Furnishings Workers"
41,Oregon,517,3847,3109,738,79,0,573,231,199,32,3,0,22,51-7000,Woodworkers
41,Oregon,518,2474,2246,228,0,17,78,150,139,11,0,1,2,51-8000,Plant and System Operators
41,Oregon,519,41645,32540,9105,415,85,5157,2181,1824,357,10,4,183,51-9000,Other Production Occupations
41,Oregon,531,3087,2821,266,0,0,150,165,155,10,0,0,3,53-1000,Supervisors of Transportation and Material Moving Workers
41,Oregon,532,2934,2706,228,0,38,0,142,130,12,0,2,0,53-2000,Air Transportation Workers
41,Oregon,533,49250,43185,6065,399,206,2157,2735,2491,244,15,9,83,53-3000,Motor Vehicle Operators
41,Oregon,534,1298,1235,63,0,0,0,71,68,3,0,0,0,53-4000,Rail Transportation Workers
41,Oregon,535,691,666,25,0,0,0,39,36,3,0,0,0,53-5000,Water Transportation Workers
41,Oregon,536,6980,6477,503,0,0,178,422,399,23,0,0,8,53-6000,Other Transportation Workers
41,Oregon,537,69101,58447,10654,791,193,6303,3894,3473,421,23,8,226,53-7000,Material Moving Workers
42,Pennsylvania,111,73011,67677,5334,54,530,154,3869,3631,238,3,21,5,11-1000,Top Executives
42,Pennsylvania,112,40691,38337,2354,64,194,46,2026,1923,103,2,6,2,11-2000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers"
42,Pennsylvania,113,119600,110170,9430,254,524,177,6249,5853,396,3,20,8,11-3000,Operations Specialties Managers
42,Pennsylvania,119,325385,300891,24494,1239,1746,1113,17573,16637,936,26,60,32,11-9000,Other Management Occupations
42,Pennsylvania,131,189609,176056,13553,342,864,657,9826,9221,605,12,33,21,13-1000,Business Operations Specialists
42,Pennsylvania,132,124724,115726,8998,155,457,400,6539,6148,391,4,19,13,13-2000,Financial Specialists
42,Pennsylvania,1512,165333,136714,28619,141,1367,373,8203,7072,1131,9,39,12,15-1200,Computer Occupations
42,Pennsylvania,152,10955,9040,1915,0,119,0,562,481,81,0,4,0,15-2000,Mathematical Science Occupations
42,Pennsylvania,171,7994,7032,962,35,105,0,401,359,42,1,3,0,17-1000,"Architects, Surveyors, and Cartographers"
42,Pennsylvania,172,70297,61332,8965,80,432,303,3678,3325,353,3,20,9,17-2000,Engineers
42,Pennsylvania,173,25172,23508,1664,13,160,19,1566,1492,74,2,8,1,17-3000,"Drafters, Engineering Technicians, and Mapping Technicians"
42,Pennsylvania,191,11144,7975,3169,59,95,42,591,446,145,3,5,2,19-1000,Life Scientists
42,Pennsylvania,192,20904,16138,4766,0,46,10,1022,810,212,0,5,1,19-2000,Physical Scientists
42,Pennsylvania,193,10444,9598,846,4,48,0,528,497,31,1,2,0,19-3000,Social Scientists and Related Workers
42,Pennsylvania,194,14239,12784,1455,46,169,66,1014,903,111,1,4,5,19-4000,"Life, Physical, and Social Science Technicians"
42,Pennsylvania,195,3635,3486,149,0,15,12,181,175,6,0,1,1,19-5000,Occupational Health and Safety Specialists and Technicians
42,Pennsylvania,211,97431,91404,6027,51,367,247,5198,4962,236,4,20,14,21-1000,"Counselors, Social Workers, and Other Community and Social Service Specialists"
42,Pennsylvania,212,18955,17095,1860,0,206,98,1248,1158,90,0,10,6,21-2000,Religious Workers
42,Pennsylvania,231,40262,39147,1115,16,84,0,1962,1905,57,1,5,0,23-1000,"Lawyers, Judges, and Related Workers"
42,Pennsylvania,232,21323,20059,1264,96,19,156,1080,1026,54,3,2,5,23-2000,Legal Support Workers
42,Pennsylvania,251,59741,45380,14361,194,437,49,3242,2581,661,7,25,5,25-1000,Postsecondary Teachers
42,Pennsylvania,252,199121,193509,5612,252,365,249,11615,11306,309,6,19,17,25-2000,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers"
42,Pennsylvania,253,31217,28636,2581,41,189,223,2011,1858,153,4,8,5,25-3000,Other Teachers and Instructors
42,Pennsylvania,254,9441,8928,513,0,0,0,558,533,25,0,0,0,25-4000,"Librarians, Curators, and Archivists"
42,Pennsylvania,259,46120,42562,3558,219,143,175,3059,2856,203,9,8,9,25-9000,Other Educational Instruction and Library Occupations
42,Pennsylvania,271,33531,31129,2402,0,204,143,1906,1788,118,0,9,4,27-1000,Art and Design Workers
42,Pennsylvania,272,23112,21542,1570,26,90,146,1541,1464,77,1,8,3,27-2000,"Entertainers and Performers, Sports and Related Workers"
42,Pennsylvania,273,27903,26023,1880,0,408,177,1522,1426,96,1,9,4,27-3000,Media and Communication Workers
42,Pennsylvania,274,10136,9634,502,48,28,69,624,601,23,1,1,2,27-4000,Media and Communication Equipment Workers
42,Pennsylvania,291,285635,257794,27841,199,1243,72,15072,13908,1164,6,54,4,29-1000,Healthcare Diagnosing or Treating Practitioners
42,Pennsylvania,292,128225,118840,9385,229,214,144,7336,6991,345,9,10,6,29-2000,Health Technologists and Technicians
42,Pennsylvania,299,3660,3401,259,0,0,110,194,184,10,0,0,4,29-9000,Other Healthcare Practitioners and Technical Occupations
42,Pennsylvania,3111,157270,138436,18834,275,1359,464,8171,7512,659,15,38,15,31-1100,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides"
42,Pennsylvania,312,7439,7266,173,0,0,0,451,444,7,0,0,0,31-2000,Occupational Therapy and Physical Therapist Assistants and Aides
42,Pennsylvania,319,52290,48062,4228,54,245,59,2877,2726,151,1,11,4,31-9000,Other Healthcare Support Occupations
42,Pennsylvania,331,7820,7604,216,0,0,0,513,505,8,0,1,0,33-1000,Supervisors of Protective Service Workers
42,Pennsylvania,332,6101,5991,110,0,44,0,311,307,4,0,1,0,33-2000,Firefighting and Prevention Workers
42,Pennsylvania,333,52930,51305,1625,277,136,0,2961,2896,65,7,5,1,33-3000,Law Enforcement Workers
42,Pennsylvania,339,47859,45836,2023,67,231,101,3135,3031,104,4,9,4,33-9000,Other Protective Service Workers
42,Pennsylvania,351,36348,31174,5174,70,190,360,1816,1622,194,3,6,8,35-1000,Supervisors of Food Preparation and Serving Workers
42,Pennsylvania,352,120018,104445,15573,1647,577,3667,7522,6954,568,53,13,95,35-2000,Cooks and Food Preparation Workers
42,Pennsylvania,353,133778,125918,7860,335,377,926,8453,8076,377,16,21,28,35-3000,Food and Beverage Serving Workers
42,Pennsylvania,359,41802,38549,3253,233,85,792,3166,3015,151,8,9,22,35-9000,Other Food Preparation and Serving Related Workers
42,Pennsylvania,371,13536,12604,932,49,355,109,717,682,35,2,8,5,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers
42,Pennsylvania,372,138266,118260,20006,1117,3481,2820,8347,7663,684,37,103,100,37-2000,Building Cleaning and Pest Control Workers
42,Pennsylvania,373,37380,32908,4472,612,278,2765,2756,2625,131,15,8,60,37-3000,Grounds Maintenance Workers
42,Pennsylvania,391,3411,2886,525,0,21,0,189,164,25,0,1,0,39-1000,Supervisors of Personal Care and Service Workers
42,Pennsylvania,392,11399,11024,375,0,116,118,750,730,20,0,3,4,39-2000,Animal Care and Service Workers
42,Pennsylvania,393,15170,13840,1330,0,229,0,1055,1008,47,0,5,0,39-3000,Entertainment Attendants and Related Workers
42,Pennsylvania,394,2498,2459,39,0,0,0,147,145,2,0,0,0,39-4000,Funeral Service Workers
42,Pennsylvania,395,46314,36505,9809,83,206,102,2237,1900,337,3,6,7,39-5000,Personal Appearance Workers
42,Pennsylvania,396,2085,1784,301,0,0,0,89,81,8,0,0,0,39-6000,"Baggage Porters, Bellhops, and Concierges"
42,Pennsylvania,397,2278,2053,225,17,88,32,172,160,12,2,3,1,39-7000,Tour and Travel Guides
42,Pennsylvania,399,70986,65176,5810,291,648,287,5255,4972,283,11,28,17,39-9000,Other Personal Care and Service Workers
42,Pennsylvania,411,156139,144566,11573,465,403,322,8303,7866,437,12,20,12,41-1000,Supervisors of Sales Workers
42,Pennsylvania,412,236714,220064,16650,741,932,773,15687,14910,777,21,40,27,41-2000,Retail Sales Workers
42,Pennsylvania,413,56863,54478,2385,59,206,20,2890,2779,111,3,9,2,41-3000,"Sales Representatives, Services"
42,Pennsylvania,414,52551,50970,1581,40,139,129,2799,2729,70,2,5,5,41-4000,"Sales Representatives, Wholesale and Manufacturing"
42,Pennsylvania,419,39264,36953,2311,83,246,0,2246,2123,123,4,10,2,41-9000,Other Sales and Related Workers
42,Pennsylvania,431,49298,46936,2362,31,278,35,2724,2619,105,2,12,3,43-1000,Supervisors of Office and Administrative Support Workers
42,Pennsylvania,432,2966,2822,144,0,0,48,160,154,6,0,0,1,43-2000,Communications Equipment Operators
42,Pennsylvania,433,92309,87259,5050,86,326,171,5354,5141,213,2,11,3,43-3000,Financial Clerks
42,Pennsylvania,434,189159,177925,11234,344,926,328,10849,10373,476,12,36,17,43-4000,Information and Record Clerks
42,Pennsylvania,435,80790,73652,7138,388,503,470,4708,4487,221,11,23,14,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers"
42,Pennsylvania,436,129624,125139,4485,102,622,370,8514,8270,244,6,24,14,43-6000,Secretaries and Administrative Assistants
42,Pennsylvania,439,120001,113406,6595,149,335,157,7136,6806,330,9,18,9,43-9000,Other Office and Administrative Support Workers
42,Pennsylvania,451,1035,858,177,0,0,138,78,69,9,0,0,7,45-1000,"Supervisors of Farming, Fishing, and Forestry Workers"
42,Pennsylvania,452,20898,15329,5569,821,62,4146,1602,1344,258,22,6,194,45-2000,Agricultural Workers
42,Pennsylvania,453,85,85,0,0,0,0,13,12,1,0,0,1,45-3000,Fishing and Hunting Workers
42,Pennsylvania,454,3737,3737,0,0,0,0,350,350,0,0,0,0,45-4000,"Forest, Conservation, and Logging Workers"
42,Pennsylvania,471,26671,26042,629,64,130,128,1727,1702,25,1,4,5,47-1000,Supervisors of Construction and Extraction Workers
42,Pennsylvania,472,218229,197726,20503,3596,1992,4783,13515,12945,570,68,52,116,47-2000,Construction Trades Workers
42,Pennsylvania,473,878,813,65,20,0,0,75,66,9,1,0,0,47-3000,"Helpers, Construction Trades"
42,Pennsylvania,474,14686,13910,776,44,59,45,957,933,24,2,2,1,47-4000,Other Construction and Related Workers
42,Pennsylvania,475,9716,9225,491,129,0,98,775,758,17,4,0,2,47-5000,Extraction Workers
